CRSP2_Unique_ID,Severe_Crashes,Area_Type,Context_Zone,Int_Type,Total_Entering_ADT,Cross_Product,Design_Type,Traffic_Control,Leg_Configuration,Major_Division_Configuration,Minor_Division_Configuration,Major_Surface_Type,Minor_Surface_Type,Alignment_Skew,Railroad_Crossing,Adjacent_Curve,Adjacent_Development,Street Parking,Lighting,Previous_Stop,Major_Speed_Limit,Minor_Speed_Limit,Flashers,Overhead_Signal,Left_Turn_Phasing_Maj,Left_Turn_Phasing_Min,Maj1_Lane_Config,Maj2_Lane_Config,Sidewalk,Refuge_Island,Ped_Crossing,Bike_Facility,Ped_Indicator,Transit_Adjacent,School_Crosswalk,Legs,Max_Lanes_Cross
i.25.4.4.013,0,rural,agriculture,intersection,3830,657000,traditional,thru-stop,t,undivided,undivided,paved,paved,0,none,yes,no,no,no,0,55,55,no,no,none,none,tr,tb,no,no,no,no,no,no,no,3,nv
i.25.4.5.001,0,small town,agriculture,intersection,1000,0,traditional,thru-stop,t,divided,divided,paved,paved,0,none,yes,no,no,yes,1,55,55,no,no,none,none,lttr,ltt,no,no,no,no,no,no,no,3,nv
i.25.4.5.002,0,small town,agriculture,intersection,5075,2287500,traditional,thru-stop,t,divided,divided,paved,paved,0,none,yes,no,no,yes,1,55,55,no,no,none,none,lttr,ltt,no,no,no,no,no,no,no,3,nv
i.25.4.5.006,0,rural,agriculture,intersection,1075,75000,traditional,thru-stop,t,undivided,undivided,paved,gravel,0,none,no,no,no,no,0,55,55,no,no,none,none,t,t,no,no,no,no,no,no,no,3,nv
i.25.4.5.016,0,suburban,residential,intersection,2425,1232500,traditional,thru-stop,t,undivided,undivided,paved,paved,0,none,no,no,no,yes,0,30,30,no,no,none,none,t,lt,yes,no,no,no,no,no,no,3,2
i.25.4.5.018,0,suburban,commercial,intersection,3825,3575000,traditional,uncontrolled,x,undivided,undivided,paved,paved,0,none,no,yes,no,yes,0,30,30,no,no,none,none,lt,lt,yes,no,no,no,no,no,no,4,2
i.25.4.5.021,0,urban,commercial,intersection,2200,0,traditional,thru-stop,t,divided,divided,paved,paved,0,none,no,yes,no,yes,1,40,30,no,no,none,none,tt,tt,yes,no,no,no,no,no,no,3,2
i.25.4.5.022,0,urban,commercial,intersection,10500,10340000,traditional,thru-stop,t,divided,divided,paved,paved,0,none,no,yes,no,yes,1,40,30,no,no,none,none,tt,tt,yes,no,no,no,no,no,no,3,2
i.25.4.6.001,0,urban,residential,intersection,6875,8621250,traditional,thru-stop,t,undivided,undivided,paved,paved,0,none,yes,no,no,yes,1,40,30,no,no,none,none,tr,tb,no,no,no,no,no,no,no,3,nv
i.25.4.6.015,1,rural,agriculture,intersection,3675,3245000,traditional,thru-stop,x,undivided,undivided,paved,paved,0,none,no,no,no,no,1,55,55,no,no,none,none,t,t,no,no,no,no,no,no,no,4,nv
i.25.4.6.018,0,rural,agriculture,intersection,1960,114000,traditional,thru-stop,x,undivided,undivided,paved,gravel,0,none,no,no,no,no,0,55,55,no,no,none,none,t,t,no,no,no,no,no,no,no,4,nv
i.25.4.6.025,0,rural,agriculture,intersection,3475,1725000,traditional,thru-stop,t,undivided,undivided,paved,paved,20,none,yes,no,no,yes,0,55,55,no,no,none,none,tr,tb,no,no,no,no,no,no,no,3,nv
i.25.4.63.001,0,urban,commercial,intersection,3252.5,472750,traditional,thru-stop,x,undivided,undivided,paved,paved,0,none,no,yes,yes,yes,0,30,30,no,no,none,none,t,t,yes,no,yes,no,no,no,no,4,2
i.25.4.63.006,0,urban,commercial,intersection,4870,5487000,traditional,thru-stop,x,undivided,undivided,paved,paved,0,none,no,yes,yes,yes,0,30,30,no,no,none,none,t,t,yes,no,no,no,no,no,no,4,2
i.25.4.64.010,0,urban,commercial,intersection,4250,2190000,traditional,thru-stop,t,undivided,undivided,paved,paved,5,none,no,yes,no,yes,0,55,30,no,no,none,none,tr,lt,no,no,no,no,no,no,no,3,nv
i.25.4.66.002,0,small town,commercial,intersection,9025,11437500,traditional,thru-stop,t,undivided,undivided,paved,paved,0,none,no,no,no,yes,0,50,40,no,no,none,none,t,t,no,no,no,no,no,no,no,3,nv
i.25.4.66.006,0,urban,campus,intersection,11475,29812500,traditional,all-way stop,x,undivided,undivided,paved,paved,55,none,no,no,no,no,0,40,30,no,no,none,none,tr,tr,yes,no,yes,no,no,no,yes,4,2
i.25.4.68.001,1,suburban,commercial,intersection,20750,13065000,other,thru-stop,t,divided,undivided,paved,paved,15,none,no,no,no,yes,0,65,30,no,no,none,none,ttr,lttr,no,no,no,no,no,no,no,3,nv
i.25.4.68.011,0,urban,commercial,intersection,8300,10200000,traditional,thru-stop,x,undivided,undivided,paved,paved,0,none,no,yes,yes,yes,0,30,30,no,no,none,none,lt,lt,yes,no,yes,no,no,no,no,4,2
i.25.4.7.001,0,rural,residential,intersection,20150,11730000,traditional,thru-stop,x,undivided,undivided,paved,paved,5,none,yes,no,no,yes,1,65,55,no,no,none,none,lttr,lttr,no,no,no,no,no,no,no,4,nv
i.25.4.7.006,0,rural,agriculture,intersection,575,38556.25,traditional,thru-stop,t,undivided,undivided,paved,paved,0,none,yes,no,no,no,0,55,55,no,no,none,none,t,t,no,no,no,no,no,no,no,3,nv
i.25.4.7.008,1,rural,agriculture,intersection,2497.5,1355750,traditional,thru-stop,x,undivided,undivided,paved,paved,0,none,no,no,no,no,1,55,55,no,no,none,none,t,t,no,no,no,no,no,no,no,4,nv
i.25.4.7.017,0,small town,residential,intersection,2455,745500,traditional,thru-stop,x,undivided,undivided,paved,paved,10,none,no,no,no,no,0,55,30,no,no,none,none,tr,tr,no,no,no,no,no,no,no,4,nv
i.25.4.7.021,0,rural,natural,intersection,387.5,24025,traditional,thru-stop,t,undivided,undivided,paved,gravel,10,none,yes,no,no,no,0,55,55,no,no,none,none,t,t,no,no,no,no,no,no,no,3,nv
i.25.4.7.029,0,small town,agriculture,intersection,6320,1719975,traditional,thru-stop,t,divided,undivided,paved,paved,0,none,no,no,no,yes,0,65,55,no,no,none,none,lttr,ltt,no,no,no,no,no,no,no,3,nv
i.25.4.8.007,0,small town,residential,intersection,1965,297000,traditional,thru-stop,t,undivided,undivided,paved,paved,5,none,no,no,no,no,0,55,30,no,no,none,none,t,t,no,no,no,no,no,no,no,3,nv
i.25.4.8.008,1,small town,residential,intersection,20930,22374000,traditional,thru-stop,x,divided,undivided,paved,paved,25,none,no,no,no,yes,0,65,55,no,no,none,none,lttr,lttr,no,no,no,no,no,no,no,4,nv
i.25.4.8.011,0,rural,agriculture,intersection,1607.5,489000,traditional,thru-stop,x,undivided,undivided,paved,paved,5,none,yes,no,no,no,0,55,55,no,no,none,none,t,t,no,no,no,no,no,no,no,4,nv
i.25.4.8.019,0,rural,agriculture,intersection,422.5,20987.5,traditional,thru-stop,t,undivided,undivided,paved,paved,0,none,yes,no,no,no,0,55,55,no,no,none,none,t,t,no,no,no,no,no,no,no,3,nv
i.25.4.8.027,0,small town,agriculture,intersection,3045,989750,traditional,thru-stop,t,undivided,undivided,paved,paved,5,none,no,no,no,no,1,55,55,no,no,none,none,t,t,no,no,no,no,no,no,no,3,nv
i.25.4.9.009,0,rural,agriculture,intersection,3850,3655000,traditional,thru-stop,x,undivided,undivided,paved,paved,10,none,no,no,no,yes,0,55,55,no,no,none,none,tr,tr,no,no,no,no,no,no,no,4,nv
i.25.4.9.010,0,rural,agriculture,intersection,1950,350000,traditional,thru-stop,t,undivided,undivided,paved,paved,10,none,yes,no,no,no,1,55,55,no,no,none,none,t,t,no,no,no,no,no,no,no,3,nv
i.25.4.9.013,0,small town,residential,intersection,1965,376250,traditional,thru-stop,x,undivided,undivided,paved,paved,0,none,no,no,no,no,0,50,55,no,no,none,none,tr,tr,no,no,no,no,no,no,no,4,nv
i.25.4.9.021,0,rural,agriculture,intersection,1317.5,141000,traditional,thru-stop,x,undivided,undivided,paved,paved,0,none,no,no,no,no,0,55,55,no,no,none,none,t,t,no,no,no,no,no,no,no,4,nv
i.25.4.9.024,0,rural,agriculture,intersection,1812.5,191250,traditional,thru-stop,x,undivided,undivided,paved,paved,0,none,no,no,no,no,1,55,55,no,no,none,none,t,t,no,no,no,no,no,no,no,4,nv
i.25.4.64.001,0,urban,residential,intersection,1664,568320,traditional,thru-stop,t,undivided,undivided,paved,paved,0,none,no,no,no,yes,0,35,30,no,no,none,none,t,t,no,no,no,no,no,no,no,3,nv
i.25.4.9.030,0,urban,residential,intersection,2690,588000,traditional,thru-stop,t,undivided,undivided,paved,paved,0,none,no,no,no,yes,0,35,30,no,no,none,none,t,t,no,no,no,no,no,no,no,3,nv
i.25.4.64.002,0,urban,residential,intersection,1664,568320,traditional,thru-stop,t,undivided,undivided,paved,paved,0,none,no,no,no,yes,0,35,30,no,no,none,none,t,t,no,no,no,no,no,no,no,3,nv
i.25.4.9.034,1,urban,mixed use,intersection,5625,7208750,traditional,thru-stop,x,undivided,undivided,paved,paved,10,none,no,no,no,yes,1,55,35,no,no,none,none,ltr,ltr,no,no,no,no,no,no,no,4,nv
i.25.4.9.041,0,rural,agriculture,intersection,767.5,34200,traditional,thru-stop,t,undivided,undivided,paved,paved,0,none,no,no,no,no,0,55,55,no,no,none,none,t,t,no,no,no,no,no,no,no,3,nv
i.25.7.168.001,0,rural,agriculture,intersection,5700,7220000,traditional,thru-stop,t,undivided,undivided,paved,paved,0,none,no,no,no,no,0,55,55,no,no,none,none,tr,tr,no,no,no,no,no,no,no,3,nv
i.25.7.41.006,0,small town,agriculture,intersection,2177.5,162750,traditional,thru-stop,t,undivided,undivided,paved,gravel,0,none,yes,no,no,no,0,55,55,no,no,none,none,tr,t,no,no,no,no,no,no,no,3,nv
i.25.7.44.001,0,rural,agriculture,intersection,1880,55500,traditional,thru-stop,t,undivided,undivided,paved,paved,0,none,no,no,no,no,0,55,55,no,no,none,none,tr,t,no,no,no,no,no,no,no,3,nv
i.25.7.46.005,0,rural,natural,intersection,16692,3168000,traditional,thru-stop,x,divided,undivided,paved,paved,0,none,yes,no,no,yes,0,65,30,no,no,none,none,lttr,lttr,no,no,no,no,no,no,no,4,nv
i.25.7.49.004,0,rural,agriculture,intersection,1900,92500,traditional,thru-stop,x,undivided,undivided,paved,paved,0,none,yes,no,no,no,0,55,55,no,no,none,none,tr,tr,no,no,no,no,no,no,no,4,nv
i.25.7.50.001,0,rural,agriculture,intersection,1885,153000,traditional,thru-stop,t,undivided,undivided,paved,paved,30,none,no,no,no,no,0,55,55,no,no,none,none,t,t,no,no,no,no,no,no,no,3,nv
i.25.7.50.003,0,rural,agriculture,intersection,9747.5,1557562.5,traditional,thru-stop,x,divided,undivided,paved,paved,10,none,no,no,no,yes,0,65,55,no,no,none,none,lttr,lttr,no,no,no,no,no,no,no,4,nv
i.25.7.51.003,0,rural,agriculture,intersection,2315,451500,traditional,thru-stop,x,undivided,undivided,paved,paved,0,none,no,no,no,no,0,55,55,no,no,none,none,tr,tr,no,no,no,no,no,no,no,4,nv
i.25.7.52.002,0,small town,agriculture,intersection,3710,219000,traditional,thru-stop,t,undivided,undivided,paved,gravel,20,none,yes,no,no,no,0,55,55,no,no,none,none,tr,tb,no,no,no,no,no,no,no,3,nv
i.25.7.53.007,0,urban,residential,intersection,1260,270875,traditional,thru-stop,t,undivided,undivided,paved,paved,0,none,yes,no,no,yes,0,40,30,no,no,none,none,t,t,no,no,no,no,no,no,no,3,nv
i.25.7.53.008,0,urban,residential,intersection,1875,781250,traditional,thru-stop,t,undivided,undivided,paved,paved,35,none,yes,no,no,yes,0,40,30,no,no,none,none,t,t,no,no,no,no,no,no,no,3,nv
i.25.7.53.015,0,urban,mixed use,intersection,1800,0,traditional,thru-stop,x,divided,undivided,paved,paved,20,none,no,no,no,yes,0,50,30,no,no,none,none,lttr,lttr,no,no,no,no,no,no,no,4,nv
i.25.7.54.003,0,rural,agriculture,intersection,1442.5,59500,traditional,thru-stop,x,undivided,undivided,paved,paved,0,none,no,no,no,no,0,55,55,no,no,none,none,t,t,no,no,no,no,no,no,no,4,nv
i.25.7.55.005,0,rural,agriculture,intersection,1822.5,126875,traditional,thru-stop,x,undivided,undivided,paved,gravel,5,none,no,no,no,no,0,55,55,no,no,none,none,tr,tr,no,no,no,no,no,no,no,4,nv
i.25.7.58.005,0,rural,agriculture,intersection,2157.5,120750,traditional,thru-stop,t,undivided,undivided,paved,paved,10,none,no,no,no,no,0,55,55,no,no,none,none,t,t,no,no,no,no,no,no,no,3,nv
i.56.4.1.003,0,rural,agriculture,intersection,747.5,26625,traditional,thru-stop,x,undivided,undivided,paved,paved,0,none,no,no,no,no,0,55,55,no,no,none,none,tr,tr,no,no,no,no,no,no,no,4,nv
i.56.4.1.005,0,rural,agriculture,intersection,787.5,55025,traditional,thru-stop,t,undivided,undivided,paved,paved,0,none,no,no,no,no,0,55,55,no,no,none,none,tr,tb,no,no,no,no,no,no,no,3,nv
i.56.4.1.008,0,rural,agriculture,intersection,940,52800,traditional,thru-stop,t,undivided,undivided,paved,paved,0,none,no,no,no,no,0,55,55,no,no,none,none,tr,tr,no,no,no,no,no,no,no,3,nv
i.56.4.1.016,0,suburban,residential,intersection,4142,3601800,roundabout,yield,x,divided,divided,paved,paved,5,none,no,no,no,yes,0,30,30,no,no,none,none,t,t,yes,yes,yes,no,no,no,no,4,2
i.56.4.1.028,0,urban,residential,intersection,8825,18850000,traditional,thru-stop,x,undivided,undivided,paved,paved,0,none,no,no,yes,no,0,30,30,no,no,none,none,t,t,yes,no,no,no,no,no,no,4,2
i.56.4.1.029,0,urban,campus,intersection,12500,36960000,traditional,signal,x,undivided,undivided,paved,paved,0,none,no,yes,no,yes,0,30,30,no,yes,permitted,permitted,t,t,yes,no,no,no,yes,no,no,4,2
i.56.4.1.031,0,urban,commercial,intersection,6145,3547500,traditional,thru-stop,x,undivided,undivided,paved,paved,0,present,no,yes,yes,yes,0,30,30,no,no,none,none,t,t,yes,no,no,no,no,no,no,4,2
i.56.4.1.032,0,urban,commercial,intersection,7900,13200000,traditional,thru-stop,x,undivided,undivided,paved,paved,0,none,no,yes,yes,yes,0,30,30,no,no,none,none,t,t,yes,no,no,no,no,no,no,4,2
i.56.4.1.033,0,urban,commercial,intersection,8825,18682500,traditional,signal,x,undivided,undivided,paved,paved,0,none,no,yes,yes,yes,0,30,30,no,yes,permitted,permitted,t,t,yes,no,yes,no,yes,no,no,4,2
i.56.4.1.034,0,urban,commercial,intersection,3900,2700000,traditional,yield,t,undivided,undivided,paved,paved,25,present,no,yes,yes,yes,0,30,30,no,no,none,none,t,t,yes,no,no,no,no,no,no,3,2
i.56.4.1.035,0,urban,commercial,intersection,1940,252000,traditional,thru-stop,t,undivided,undivided,paved,paved,0,present,no,yes,yes,no,0,30,30,no,no,none,none,t,t,yes,no,no,no,no,no,no,3,2
i.56.4.1.036,0,urban,commercial,intersection,6400,4950000,traditional,yield,t,undivided,undivided,paved,paved,0,none,no,yes,yes,yes,0,30,30,no,no,none,none,t,t,yes,no,yes,no,no,no,no,3,2
i.56.4.1.037,0,urban,residential,intersection,5170,1552000,traditional,thru-stop,x,undivided,undivided,paved,paved,0,none,no,no,no,no,0,30,30,no,no,none,none,t,t,yes,no,yes,no,no,no,no,4,2
i.56.4.1.038,1,urban,mixed use,intersection,10600,25687500,traditional,all-way stop,x,undivided,undivided,paved,paved,10,none,no,no,yes,yes,0,30,30,no,no,none,none,lt,ltr,yes,no,yes,no,no,no,yes,4,4
i.56.4.1.039,0,urban,campus,intersection,8200,0,traditional,thru-stop,x,undivided,undivided,paved,paved,5,none,no,no,no,yes,0,30,30,no,no,none,none,lt,t,yes,no,yes,no,no,no,yes,4,3
i.56.4.1.041,0,urban,campus,intersection,8225,7686250,traditional,thru-stop,t,undivided,undivided,paved,paved,0,none,yes,no,no,yes,0,30,30,no,no,none,none,t,lt,yes,no,yes,no,no,no,yes,3,2
i.56.4.1.046,0,urban,commercial,intersection,7225,6355000,traditional,thru-stop,t,undivided,undivided,paved,paved,0,none,yes,no,no,yes,0,30,30,no,no,none,none,lt,lt,yes,no,yes,no,no,no,no,3,2
i.56.4.1.047,0,urban,mixed use,intersection,10750,23715000,traditional,thru-stop,t,undivided,undivided,paved,paved,0,none,yes,no,no,yes,0,30,30,no,no,none,none,tr,lt,yes,no,yes,no,no,no,no,3,3
i.56.4.1.050,0,suburban,residential,intersection,9100,9812500,traditional,thru-stop,t,undivided,undivided,paved,paved,0,none,no,no,no,yes,1,40,40,no,no,none,none,tr,lt,no,no,no,no,no,no,no,3,nv
i.56.4.1.071,0,rural,agriculture,intersection,3515,1218750,traditional,thru-stop,t,undivided,undivided,paved,paved,0,none,no,no,no,no,1,55,55,no,no,none,none,tr,tb,no,no,no,no,no,no,no,3,nv
i.56.4.1.076,0,rural,agriculture,intersection,2960,1150000,traditional,thru-stop,t,undivided,undivided,paved,paved,5,none,yes,no,no,yes,1,55,55,no,no,none,none,tr,tb,no,no,no,no,no,no,no,3,nv
i.56.4.1.080,0,small town,agriculture,intersection,2690,475000,traditional,thru-stop,t,undivided,undivided,paved,paved,0,none,no,no,no,no,0,55,55,no,no,none,none,t,t,no,no,no,no,no,no,no,3,nv
i.56.4.1.089,0,small town,agriculture,intersection,2905,1862250,traditional,thru-stop,x,undivided,undivided,paved,paved,0,none,no,no,no,yes,1,55,55,no,no,none,none,t,t,no,no,no,no,no,no,no,4,nv
i.56.4.1.093,0,rural,agriculture,intersection,1587.5,131250,traditional,thru-stop,t,undivided,undivided,paved,paved,0,none,no,no,no,no,1,55,55,no,no,none,none,tr,tb,no,no,no,no,no,no,no,3,nv
i.56.4.1.094,0,rural,agriculture,intersection,1637.5,206250,traditional,thru-stop,t,undivided,undivided,paved,paved,10,none,no,no,no,no,0,55,55,no,no,none,none,tr,tb,no,no,no,no,no,no,no,3,nv
i.56.4.1.101,0,small town,residential,intersection,1402.5,173937.5,traditional,thru-stop,t,undivided,undivided,paved,paved,20,none,yes,no,no,no,1,55,40,no,no,none,none,tr,tb,no,no,no,no,no,no,no,3,nv
i.56.4.1.103,0,small town,residential,intersection,752,76860,traditional,uncontrolled,t,undivided,undivided,paved,gravel,0,none,no,no,no,no,0,35,30,no,no,none,none,t,t,no,no,no,no,no,no,no,3,nv
i.56.4.1.104,0,small town,residential,intersection,1345,324450,traditional,thru-stop,t,undivided,undivided,paved,paved,0,none,yes,no,no,yes,0,55,35,no,no,none,none,tr,tb,no,no,no,no,no,no,no,3,nv
i.56.4.1.108,0,small town,mixed use,intersection,1520,286000,traditional,thru-stop,t,undivided,undivided,paved,paved,15,none,yes,no,no,no,1,55,30,no,no,none,none,t,t,no,no,no,no,no,no,no,3,nv
i.56.4.1.112,0,rural,agriculture,intersection,1535,305500,traditional,thru-stop,t,undivided,undivided,paved,paved,0,none,yes,no,no,no,1,55,55,no,no,none,none,t,t,no,no,no,no,no,no,no,3,nv
i.56.4.1.127,0,small town,mixed use,intersection,6600,10327500,traditional,thru-stop,x,undivided,undivided,paved,paved,10,none,yes,yes,no,no,1,45,45,no,no,none,none,tr,t,no,no,no,no,no,no,no,4,nv
i.56.4.10.001,0,rural,agriculture,intersection,310,8400,traditional,thru-stop,t,undivided,undivided,paved,paved,0,none,no,no,no,no,1,55,55,no,no,none,none,t,t,no,no,no,no,no,no,no,3,nv
i.56.4.10.005,0,rural,agriculture,intersection,982.5,229500,traditional,thru-stop,x,undivided,undivided,paved,paved,40,present,no,no,no,yes,0,55,55,no,no,none,none,tr,tr,no,no,no,no,no,no,no,4,nv
i.56.4.10.006,0,rural,agriculture,intersection,637.5,90312.5,traditional,thru-stop,x,undivided,undivided,paved,paved,0,none,no,no,no,no,0,55,55,no,no,none,none,t,t,no,no,no,no,no,no,no,4,nv
i.56.4.10.013,0,urban,residential,intersection,4685,3644500,traditional,thru-stop,x,undivided,undivided,paved,paved,0,none,no,yes,no,no,0,40,30,no,no,none,none,tr,tr,yes,no,no,no,no,no,no,4,2
i.56.4.10.017,0,rural,agriculture,intersection,3260,2332000,traditional,thru-stop,x,undivided,undivided,paved,paved,0,none,no,no,no,no,0,55,55,no,no,none,none,t,t,no,no,no,no,no,no,no,4,nv
i.56.4.10.020,0,rural,agriculture,intersection,1195,253000,traditional,thru-stop,t,undivided,undivided,paved,paved,0,none,no,no,no,no,1,55,55,no,no,none,none,t,t,no,no,no,no,no,no,no,3,nv
i.56.4.10.022,0,rural,agriculture,intersection,1000,0,traditional,thru-stop,t,divided,undivided,paved,paved,15,none,yes,no,no,no,0,65,55,no,no,none,none,ttr,ltt,no,no,no,no,no,no,no,3,nv
i.56.4.100.001,0,urban,residential,intersection,11270,28638000,traditional,thru-stop,x,undivided,undivided,paved,paved,0,none,no,no,no,yes,0,30,30,no,no,none,none,t,t,yes,no,yes,no,no,no,yes,4,2
i.56.4.100.004,0,urban,commercial,intersection,7730,2442000,traditional,thru-stop,x,undivided,undivided,paved,paved,0,none,no,yes,yes,yes,0,30,30,no,no,none,none,t,t,yes,no,yes,no,no,no,no,4,2
i.56.4.11.001,0,rural,agriculture,intersection,402.5,39362.5,traditional,thru-stop,x,undivided,undivided,paved,paved,0,none,no,no,no,no,0,55,55,no,no,none,none,t,t,no,no,no,no,no,no,no,4,nv
i.56.4.11.014,0,rural,agriculture,intersection,300,6875,traditional,thru-stop,t,undivided,undivided,paved,paved,0,none,no,no,no,no,1,55,55,no,no,none,none,t,t,no,no,no,no,no,no,no,3,nv
i.56.4.12.001,0,small town,mixed use,intersection,1460,420675,traditional,thru-stop,t,undivided,undivided,paved,paved,10,none,yes,no,no,yes,0,55,30,no,no,none,none,tr,tb,no,no,no,no,no,no,no,3,nv
i.56.4.12.005,0,urban,mixed use,intersection,2145,1144250,traditional,all-way stop,x,undivided,undivided,paved,paved,0,none,no,yes,yes,yes,0,30,30,no,no,none,none,t,t,yes,no,no,no,no,no,no,4,2
i.56.4.12.009,0,rural,agriculture,intersection,1150,158400,traditional,thru-stop,x,undivided,undivided,paved,paved,0,none,no,no,no,no,1,55,55,no,no,none,none,t,t,no,no,no,no,no,no,no,4,nv
i.56.4.12.017,0,rural,agriculture,intersection,562.5,44412.5,traditional,thru-stop,t,undivided,undivided,paved,paved,0,none,no,no,no,no,1,55,55,no,no,none,none,t,t,no,no,no,no,no,no,no,3,nv
i.56.4.12.018,0,rural,agriculture,intersection,602.5,58800,traditional,thru-stop,t,undivided,undivided,paved,paved,0,none,no,no,no,no,1,55,55,no,no,none,none,t,t,no,no,no,no,no,no,no,3,nv
i.56.4.12.021,0,rural,agriculture,intersection,1385,274800,traditional,thru-stop,t,undivided,undivided,paved,paved,5,none,no,no,no,no,1,55,55,no,no,none,none,t,t,no,no,no,no,no,no,no,3,nv
i.56.4.13.003,0,rural,agriculture,intersection,935,141550,traditional,thru-stop,t,undivided,undivided,paved,paved,0,none,no,no,no,no,1,55,55,no,no,none,none,t,t,no,no,no,no,no,no,no,3,nv
i.56.4.13.004,0,rural,agriculture,intersection,677.5,29925,traditional,thru-stop,t,undivided,undivided,paved,paved,0,none,no,no,no,no,0,55,55,no,no,none,none,t,t,no,no,no,no,no,no,no,3,nv
i.56.4.14.005,0,small town,residential,intersection,627.5,49487.5,traditional,thru-stop,t,undivided,undivided,paved,paved,0,none,no,no,no,no,1,55,55,no,no,none,none,t,t,no,no,no,no,no,no,no,3,nv
i.56.4.14.011,0,rural,agriculture,intersection,850,90625,traditional,thru-stop,t,undivided,undivided,paved,paved,0,none,no,no,no,no,0,55,55,no,no,none,none,t,t,no,no,no,no,no,no,no,3,nv
i.56.4.14.013,0,rural,commercial,intersection,1177.5,197437.5,traditional,thru-stop,t,undivided,undivided,paved,paved,0,none,no,no,no,yes,0,30,55,no,no,none,none,t,t,no,no,no,no,no,no,no,3,nv
i.56.4.14.019,0,small town,residential,intersection,1152.5,169050,traditional,thru-stop,t,undivided,undivided,paved,paved,25,none,yes,no,no,no,0,30,30,no,no,none,none,t,t,no,no,no,no,no,no,no,3,nv
