ACCN,Cur_CRSP2ID_int
152010354,C.56.4.16.002
152020038,C.13.4.9.020
152020089,C.27.4.61.062
152020124,C.27.4.33.001
152020145,C.27.4.1.026
152020158,C.27.4.48.001
152020173,C.27.4.152.025
152020181,C.27.4.25.004
152030044,C.09.7.149.001
152030047,C.27.4.1.023
152030060,C.27.4.1.023
152030101,C.27.4.10.053
152030257,C.73.4.120.002
152040114,C.13.4.1.011
152050115,C.73.4.4.015
152060107,C.55.4.8.010
152080020,C.43.4.25.003
152080038,C.27.4.31.001
152080063,C.27.4.39.008
152080086,C.27.4.40.006
152080154,C.27.4.8.004
152080243,C.86.4.36.001
152090023,C.56.4.41.016
152090125,C.43.4.115.010
152090132,C.27.4.14.002
152090173,C.73.7.173.009
152090200,C.27.4.6.004
152100161,C.27.4.122.001
152120042,C.43.7.79.014
152120045,C.27.4.152.029
152120047,C.27.4.1.027
152120070,C.27.4.23.007
152130087,C.24.4.22.001
152140022,C.69.4.48.019
152140032,C.13.4.12.005
152140061,C.43.4.2.001
152140113,C.69.4.15.006
152150007,C.55.4.33.003
152150016,C.13.4.10.001
152150019,C.43.4.25.001
152150036,C.27.4.61.062
152150074,C.18.4.3.009
152150113,C.27.4.3.011
152150136,C.27.4.81.022
152150230,C.13.4.36.001
152170003,C.27.4.10.004
152170027,C.73.4.74.001
152170066,C.18.4.11.023
152170074,C.43.4.7.029
152170086,C.27.4.66.018
152170123,C.25.4.7.034
152170136,C.27.4.81.032
152180074,C.27.4.152.014
152180087,C.27.4.152.004
152190022,C.27.4.19.025
152190026,C.13.4.26.001
152190030,C.27.4.92.010
152190064,C.27.4.25.004
152190252,C.86.4.39.040
152200094,C.18.4.66.004
152200119,C.73.4.17.007
152210008,C.18.4.49.004
152210073,C.25.4.10.006
152220144,C.27.7.202.001
152230035,C.73.4.4.007
152230042,C.13.7.82.002
152240064,C.27.4.152.011
152240164,C.56.4.29.005
152250018,C.49.4.33.002
152250101,C.27.4.52.006
152260058,C.27.4.25.004
152260080,C.18.4.1.007
152270032,C.55.4.20.007
152270080,C.56.4.5.005
152280038,C.73.4.9.028
152290030,C.18.4.49.003
152290075,C.25.4.66.001
152290163,C.27.4.15.064
152300083,C.27.4.152.026
152300127,C.27.4.3.025
152300158,C.27.4.152.014
152310058,C.27.4.4.001
152310184,C.27.4.10.031
152320071,C.27.4.61.052
152320074,C.27.4.66.018
152330047,C.25.4.21.001
152340041,C.73.4.75.019
152340066,C.27.4.10.043
152340072,C.69.4.66.004
152350014,C.43.4.2.006
152350111,C.56.4.21.004
152360019,C.27.4.24.006
152360057,C.69.4.7.028
152360066,C.27.4.8.008
152360108,C.24.4.46.014
152370061,C.27.4.152.009
152370064,C.13.4.9.002
152370080,C.27.4.66.017
152370098,C.13.4.7.007
152390110,C.25.7.53.010
152390133,C.27.4.15.048
152400033,C.86.4.35.024
152400049,C.25.4.66.007
152430045,C.27.4.3.025
152430078,C.55.7.125.002
152430101,C.27.4.9.024
152440054,C.27.4.152.027
152450239,C.09.4.7.018
152460007,C.18.4.11.017
152460053,C.27.4.23.005
152460085,C.69.4.116.179
152460102,C.55.4.1.002
152460127,C.25.4.2.028
152460137,C.27.4.1.027
152460138,C.27.4.10.054
152460165,C.55.4.1.008
152460185,C.27.4.16.001
152470028,C.73.7.154.002
152470050,C.27.4.81.028
152470069,C.27.4.1.023
152470102,C.86.4.35.010
152470114,C.27.4.28.019
152470128,C.55.4.11.006
152470146,C.73.4.1.001
152480055,C.27.4.3.028
152480107,C.27.4.12.019
152490009,C.04.4.19.004
152490026,C.27.4.31.004
152490037,C.25.4.18.011
152500029,C.27.4.101.023
152500110,C.49.4.76.003
152510046,C.13.4.9.013
152510057,C.27.4.48.002
152510064,C.27.4.48.002
152520019,C.73.4.2.023
152520063,C.56.4.88.006
152520173,C.25.4.25.004
152540064,C.49.7.256.001
152540075,C.69.4.98.001
152560011,C.55.7.125.004
152560048,C.69.4.44.014
152570030,C.27.4.84.011
152580015,C.69.4.5.019
152580142,C.27.4.15.048
152580170,C.27.4.30.002
152590009,C.56.4.88.001
152590058,C.27.4.6.033
152590130,C.73.7.141.002
152590163,C.18.4.12.003
152590180,C.25.4.25.004
152610156,C.27.4.152.013
152610157,C.24.4.22.001
152620101,C.86.7.119.001
152630067,C.27.4.10.031
152630093,C.27.4.90.003
152640078,C.27.4.61.047
152640080,C.27.4.28.021
152640082,C.27.4.3.012
152640096,C.56.4.17.009
152640108,C.27.4.81.004
152660049,C.27.4.130.011
152670029,C.86.7.100.003
152670059,C.27.4.9.029
152670072,C.27.4.1.023
152670174,C.27.4.101.030
152670315,C.86.4.75.004
152680004,C.73.4.72.003
152680058,C.27.4.52.005
152680060,C.27.4.25.004
152680147,C.27.7.201.009
152690046,C.69.4.84.005
152690103,C.27.4.50.009
152700064,C.73.4.1.017
152700073,C.56.4.35.038
152700087,C.27.4.15.057
152710013,C.25.4.9.010
152710081,C.27.4.40.014
152720023,C.27.4.40.009
152720048,C.27.4.61.013
152720150,C.55.4.22.001
152730085,C.27.4.151.002
152730100,C.27.4.152.024
152730103,C.55.4.23.004
152750091,C.27.4.152.009
152750118,C.27.4.5.011
152750133,C.27.4.130.005
152750212,C.69.4.21.021
152770066,C.73.4.120.003
152770067,C.24.4.22.001
152780037,C.27.4.103.002
152780058,C.27.4.152.028
152790055,C.56.4.20.007
152800052,C.86.4.20.016
152800071,C.86.7.117.008
152810027,C.69.4.43.009
152810062,C.27.4.1.023
152820024,C.27.4.66.018
152820030,C.27.4.52.004
152820061,C.69.4.54.005
152820088,C.27.7.202.001
152820095,C.27.4.19.037
152830065,C.27.4.11.001
152830090,C.27.4.102.001
152840095,C.73.4.54.010
152840100,C.25.4.21.004
152850033,C.27.4.81.004
152850061,C.27.4.122.003
152850292,C.73.7.134.011
152860031,C.56.4.1.004
152860156,C.27.4.125.005
152860169,C.86.4.33.004
152880012,C.73.4.9.010
152880136,C.73.4.120.003
152880143,C.13.4.9.031
152880155,C.69.4.47.008
152890117,C.27.4.9.005
152920044,C.86.4.8.017
152920052,C.27.4.1.026
152920055,C.56.4.35.056
152930010,C.04.4.19.005
152930020,C.27.4.23.002
152930150,C.73.7.134.011
152940053,C.27.4.152.029
152940062,C.27.4.3.017
152940092,C.27.4.61.056
152940094,C.27.4.9.011
152940095,C.27.4.31.001
152940097,C.27.4.3.024
152940145,C.86.4.36.005
152940149,C.27.4.130.014
152940185,C.25.4.2.019
152950011,C.27.4.15.042
152950012,C.86.4.37.016
152950099,C.69.4.4.008
152960101,C.27.4.152.029
152960135,C.27.4.9.024
152970012,C.27.4.152.029
152970053,C.18.4.11.018
152970118,C.86.4.39.028
152980012,C.86.4.35.028
152980037,C.86.7.109.001
152990061,C.47.4.18.008
152990113,C.73.7.134.011
153000082,C.27.4.9.010
153000105,C.27.4.35.004
153010092,C.27.4.122.003
153010093,C.27.4.37.001
153010106,C.27.4.48.002
153010186,C.86.4.75.008
153010198,C.86.4.75.008
153020006,C.13.4.10.001
153030001,C.25.4.7.026
153030002,C.73.4.43.005
153030044,C.27.4.5.004
153030054,C.49.4.1.019
153030102,C.69.7.547.009
153030142,C.27.4.30.004
153040011,C.73.7.166.003
153040101,C.55.4.8.007
153040199,C.18.7.115.022
153050002,C.27.4.5.023
153060271,C.27.4.15.049
153070018,C.73.4.65.008
153070095,C.27.4.27.005
153070112,C.27.7.26.023
153070190,C.27.4.81.004
153080031,C.27.4.23.005
153080033,C.27.4.23.005
153080057,C.27.4.122.001
153080064,C.18.4.20.001
153080169,C.27.4.30.004
153090097,C.73.4.50.007
153090120,C.73.4.75.013
153090157,C.27.4.30.004
153100061,C.27.4.39.007
153120086,C.09.4.18.001
153130166,C.27.4.24.007
153140032,C.27.4.66.009
153140036,C.09.4.5.001
153140073,C.73.4.75.019
153140094,C.27.4.12.020
153150037,C.09.4.26.002
153150114,C.73.7.154.007
153150259,C.27.4.152.028
153160047,C.27.4.25.004
153160063,C.27.4.1.028
153160066,C.25.4.9.014
153160112,C.55.4.34.002
153170018,C.13.4.24.001
153170019,C.13.4.24.001
153170043,C.18.4.3.002
153170128,C.27.4.10.054
153170147,C.27.4.52.005
153190015,C.13.4.24.001
153200055,C.55.4.22.001
153200073,C.27.4.48.002
153200083,C.27.4.39.003
153200086,C.27.4.52.003
153210165,C.27.4.31.004
153210263,C.27.4.1.022
153230008,C.73.4.1.016
153230028,C.43.4.16.007
153230069,C.27.4.23.005
153230102,C.73.4.10.010
153230219,C.27.4.3.017
153230310,C.69.4.43.009
153240057,C.27.4.1.027
153240063,C.04.4.20.001
153240091,C.27.4.152.024
153250031,C.55.4.9.005
153250033,C.24.4.22.006
153260022,C.27.4.25.004
153260035,C.04.4.15.010
153260043,C.13.4.7.005
153270036,C.56.4.34.004
153270060,C.49.4.34.004
153270086,C.27.4.152.024
153280062,C.27.4.152.014
153280109,C.24.4.35.004
153280111,C.55.4.5.007
153290023,C.27.4.81.029
153290070,C.27.4.4.006
153290118,C.27.4.10.054
153290188,C.69.4.3.006
153300081,C.27.4.61.063
153300084,C.25.4.18.001
153300102,C.18.4.11.009
153310057,C.73.4.2.005
153320110,C.18.4.49.003
153330019,C.73.4.44.013
153330046,C.25.4.7.010
153340085,C.27.4.40.003
153340128,C.47.4.3.001
153340292,C.27.4.19.051
153340308,C.73.4.32.004
153340342,C.73.4.75.001
153340361,C.27.4.19.052
153340528,C.27.4.10.042
153350002,C.27.4.92.013
153350242,C.24.4.46.002
153360020,C.55.4.1.010
153360058,C.69.4.142.001
153360064,C.27.4.1.023
153360074,C.24.4.20.008
153360101,C.27.4.9.013
153360198,C.73.4.9.026
153370029,C.27.4.24.006
153370041,C.18.4.49.004
153370050,C.27.4.152.027
153370055,C.27.4.152.024
153370079,C.73.4.75.019
153370085,C.27.4.25.004
153370133,C.27.4.31.003
153380069,C.27.4.152.025
153380071,C.27.4.1.027
153380096,C.09.4.3.004
153380219,C.73.4.3.010
153390007,C.55.4.3.007
153390060,C.73.4.50.006
153390138,C.69.4.90.003
153390149,C.27.4.12.015
153390159,C.69.4.125.006
153390167,C.55.4.5.003
153390172,C.55.4.8.009
153400015,C.86.4.75.008
153400046,C.56.4.74.004
153400084,C.04.4.22.010
153400118,C.69.4.21.018
153420074,C.69.4.100.018
153420086,C.13.4.20.009
153420093,C.69.4.21.034
153420157,C.73.4.3.009
153430032,C.86.4.36.010
153430043,C.55.4.24.003
153430052,C.69.4.21.010
153430059,C.25.4.9.011
153430060,C.27.4.152.003
153430062,C.27.4.25.004
153430086,C.27.4.3.028
153430152,C.43.7.60.006
153430212,C.73.4.1.027
153430219,C.43.4.25.002
153430315,C.43.4.115.012
153430320,C.13.4.23.004
153440011,C.24.4.29.007
153440067,C.86.4.6.002
153440070,C.86.4.36.009
153440072,C.86.7.106.013
153440075,C.86.4.8.006
153440097,C.27.4.1.016
153440137,C.27.4.81.001
153440148,C.56.4.67.016
153440180,C.73.4.12.004
153450039,C.13.4.23.009
153450112,C.69.4.137.003
153460031,C.69.4.54.005
153460046,C.49.4.52.001
153470034,C.55.4.14.005
153470040,C.27.4.61.064
153470062,C.25.4.30.007
153470108,C.18.7.111.023
153480035,C.69.4.4.008
153480111,C.27.4.9.023
153490054,C.73.4.75.016
153490056,C.86.4.7.021
153490057,C.73.4.137.006
153490061,C.86.4.7.013
153490072,C.73.4.75.018
153490080,C.56.4.4.034
153490101,C.86.4.8.028
153490106,C.27.4.130.007
153490269,C.56.4.40.009
153500068,C.73.4.75.011
153500069,C.04.7.513.004
153500076,C.25.4.25.005
153500077,C.25.4.24.015
153500089,C.27.4.61.052
153500150,C.86.4.4.004
153500151,C.27.4.90.004
153500155,C.86.4.8.003
153500229,C.73.4.4.016
153500296,C.73.4.75.020
153510052,C.43.4.25.002
153510064,C.69.4.91.001
153510071,C.49.7.260.002
153510082,C.27.4.152.027
153510099,C.69.4.4.070
153510221,C.55.4.22.002
153510334,C.18.4.12.007
153510346,C.55.4.22.017
153520018,C.43.4.7.017
153520020,C.27.4.30.005
153520106,C.27.4.152.030
153520149,C.55.4.22.009
153520213,C.73.4.65.005
153530048,C.25.4.18.001
153530057,C.09.4.7.017
153540012,C.69.4.34.001
153540033,C.27.4.144.002
153540036,C.27.7.26.010
153540059,C.27.4.101.026
153540067,C.69.4.116.175
153540071,C.27.4.6.023
153540077,C.86.4.37.041
153540088,C.86.4.37.041
153540101,C.86.4.7.021
153550031,C.27.4.5.001
153550065,C.27.4.152.028
153550067,C.27.4.1.023
153550094,C.55.4.4.001
153550115,C.86.4.37.027
153550199,C.86.4.7.024
153560094,C.43.4.2.011
153560123,C.13.4.25.015
153570068,C.18.4.11.024
153570104,C.69.4.79.007
153580041,C.86.4.37.039
153580082,C.09.4.8.009
153600110,C.13.7.79.001
153600115,C.27.4.152.001
153600134,C.47.4.4.014
153610076,C.55.4.22.017
153610094,C.27.4.19.035
153610208,C.56.4.9.002
153620087,C.55.4.22.003
153620306,C.18.4.11.020
153630029,C.04.4.57.004
153630119,C.56.4.1.028
153630180,C.27.4.15.043
153630193,C.69.7.404.016
153630326,C.69.4.4.037
153640043,C.27.4.1.028
153640064,C.27.4.1.023
153640075,C.27.4.25.004
153640093,C.73.7.167.004
153640131,C.27.4.112.011
153650043,C.27.4.60.006
153650056,C.27.4.39.008
153650065,C.27.4.39.007
153650066,C.27.4.1.001
153650111,C.27.4.153.001
153650125,C.73.4.13.015
160040036,C.27.4.152.015
160040063,C.18.4.49.003
160050023,C.69.7.408.013
160050033,C.27.4.152.027
160060014,C.86.4.35.011
160060016,C.86.4.8.004
160060018,C.86.4.30.006
160060027,C.27.4.1.022
160070017,C.27.4.1.027
160070020,C.27.4.1.023
160080003,C.27.4.81.006
160090002,C.73.4.41.013
160120009,C.27.4.152.014
160120012,C.73.4.75.017
160130004,C.27.4.9.024
160130032,C.18.4.20.001
160140037,C.27.4.1.011
160150005,C.73.4.10.004
160200011,C.27.4.81.009
160210051,C.24.4.22.001
160250005,C.27.4.28.001
160260003,C.27.4.48.002
160260009,C.27.4.152.029
160270024,C.27.4.152.029
160280005,C.27.4.23.005
160280013,C.27.4.23.005
160280017,C.27.4.81.006
160280023,C.27.4.25.004
160290012,C.27.4.27.005
160290016,C.27.4.1.022
160290018,C.27.4.88.002
160320007,C.04.4.12.005
160320013,C.27.4.152.029
