acc_0615_ForGIS_pt.ACCN,acc_0615_ForGIS_pt.Int_CRSP2ID_int
142020008,I.73.4.75.052
142020054,I.73.4.81.019
142020199,I.73.4.72.001
142030017,I.47.4.4.025
142030034,I.73.4.134.009
142030086,I.49.4.26.011
142030116,I.73.4.4.027
142030132,I.56.4.35.030
142030146,I.69.4.7.070
142030158,I.73.4.81.005
142030167,I.55.4.2.038
142040004,I.73.4.2.056
142040036,I.55.4.22.021
142040086,I.55.7.142.006
142040087,I.73.4.4.033
142040107,I.56.4.90.003
142040133,I.73.4.4.047
142040162,I.55.4.34.024
142040181,I.69.4.17.001
142040193,I.69.4.109.001
142050002,I.73.4.134.002
142050062,I.73.4.4.062
142050087,I.55.4.22.037
142050110,I.73.4.44.004
142050181,I.55.4.22.048
142060009,I.73.4.2.056
142060019,I.73.4.2.078
142060077,I.69.4.101.021
142060105,I.55.4.36.016
142060121,I.55.4.36.029
142060126,I.73.4.13.054
142060172,I.69.4.9.070
142060173,I.73.4.75.056
142060223,I.69.4.133.023
142070012,I.69.4.48.038
142070084,I.73.4.136.001
142070149,I.73.4.8.018
142080010,I.69.4.32.001
142080019,I.55.4.1.031
142080035,I.73.4.75.013
142080083,I.69.4.4.014
142080144,I.73.4.17.020
142090001,I.55.4.25.020
142090011,I.86.4.11.001
142090018,I.73.4.2.071
142090041,I.69.4.153.003
142090080,I.73.4.33.021
142090100,I.86.4.18.002
142090103,I.86.4.19.037
142090104,I.86.4.6.020
142090117,I.73.4.75.050
142090126,I.69.4.21.075
142090170,I.73.4.75.056
142090220,I.69.4.25.014
142090221,I.69.4.23.019
142090223,I.55.4.1.039
142100101,I.43.4.1.017
142100110,I.43.4.12.016
142100138,I.55.4.22.037
142100145,I.55.4.8.029
142100174,I.73.4.1.005
142100198,I.56.4.1.029
142100241,I.73.4.75.047
142100259,I.56.4.41.007
142110049,I.55.4.3.018
142110089,I.73.4.39.001
142110200,I.73.4.13.015
142110205,I.69.7.1016.001
142120005,I.55.4.22.014
142120011,I.73.4.2.027
142120028,I.69.4.9.065
142120047,I.43.4.2.019
142120054,I.69.4.67.004
142120072,I.56.4.82.028
142120074,I.69.4.24.006
142120131,I.86.4.8.029
142120154,I.73.4.9.080
142120167,I.69.4.91.001
142120173,I.55.7.102.004
142130025,I.55.4.33.012
142130032,I.55.4.9.005
142130041,I.73.4.75.013
142130077,I.73.4.75.035
142130081,I.73.4.4.053
142130091,I.73.4.9.059
142130120,I.56.4.35.103
142130168,I.73.4.75.047
142140079,I.55.4.2.013
142140106,I.73.4.137.014
142140120,I.73.4.75.056
142150015,I.69.4.3.002
142150034,I.56.4.21.017
142150047,I.55.4.22.029
142160017,I.69.4.77.006
142160071,I.73.4.137.012
142160109,I.56.4.88.003
142160117,I.56.4.4.007
142160211,I.69.4.42.002
142170011,I.73.4.17.013
142170012,I.43.4.15.014
142170039,I.69.4.21.035
142170085,I.69.4.4.010
142170122,I.73.4.75.048
142170141,I.73.4.13.050
142170195,I.55.4.22.029
142170258,I.73.4.4.034
142170283,I.69.4.60.006
142180043,I.69.4.70.009
142180077,I.69.4.6.034
142180092,I.69.4.91.003
142180140,I.73.4.75.035
142180147,I.69.4.143.005
142190004,I.69.4.23.010
142190025,I.69.4.4.001
142190085,I.56.4.41.006
142190091,I.73.4.1.003
142190119,I.73.4.7.003
142190231,I.86.4.36.001
142200028,I.69.4.4.010
142200047,I.55.4.25.017
142200061,I.69.4.9.016
142200096,I.73.4.75.061
142200104,I.86.4.37.057
142200134,I.73.4.4.034
142200135,I.55.4.15.002
142200147,I.73.4.4.034
142200186,I.73.4.4.034
142210038,I.69.4.91.022
142210067,I.56.4.1.037
142210083,I.56.4.9.018
142210109,I.49.4.47.012
142220076,I.69.4.32.002
142230004,I.86.4.37.069
142230022,I.73.4.75.022
142230060,I.69.4.90.003
142230124,I.55.4.36.018
142230126,I.73.4.75.044
142230163,I.55.4.11.018
142230309,I.56.4.88.006
142230319,I.43.4.15.004
142240033,I.69.4.14.009
142240040,I.56.4.67.040
142240048,I.69.4.144.006
142240061,I.86.4.37.045
142240091,I.69.4.137.001
142240096,I.73.4.75.054
142240105,I.55.4.8.022
142240139,I.73.4.3.013
142240180,I.55.7.112.005
142240210,I.55.4.10.014
142250022,I.69.4.37.021
142250038,I.69.4.9.070
142250078,I.69.4.9.049
142250113,I.73.4.4.027
142250165,I.55.4.5.006
142250229,I.73.4.13.001
142250251,I.56.4.83.013
142260034,I.55.4.5.010
142260035,I.73.4.9.059
142260037,I.47.4.2.001
142260075,I.69.4.21.035
142260150,I.49.4.52.018
142260171,I.55.7.104.013
142260177,I.43.4.15.003
142260213,I.73.4.18.022
142260218,I.86.4.39.017
142270044,I.47.4.12.001
142270092,I.73.4.2.062
142270100,I.73.4.17.057
142270103,I.73.4.2.027
142270107,I.55.7.146.003
142270140,I.73.4.81.019
142270232,I.73.4.75.048
142280009,I.73.4.47.001
142280045,I.69.4.91.001
142280075,I.73.4.75.050
142290029,I.69.7.650.001
142290051,I.56.4.1.033
142290061,I.73.4.1.003
142290075,I.56.4.4.037
142290168,I.55.4.22.030
142300066,I.55.4.5.003
142300081,I.56.4.1.046
142300096,I.56.4.41.014
142300106,I.86.4.7.050
142300127,I.69.4.61.007
142300130,I.73.4.4.032
142300213,I.69.4.20.010
142310005,I.69.4.9.047
142310006,I.43.4.6.007
142310015,I.86.4.5.004
142310025,I.69.4.32.003
142310057,I.86.4.19.034
142310058,I.86.4.4.007
142310061,I.86.4.35.018
142310089,I.55.4.22.033
142310109,I.73.7.175.009
142310137,I.55.4.34.022
142310160,I.69.4.62.002
142310192,I.73.4.53.005
142310210,I.55.4.12.016
142310297,I.73.4.47.011
142310315,I.86.4.60.001
142320032,I.55.4.3.039
142320077,I.55.4.34.024
142320125,I.73.4.75.042
142320161,I.73.4.81.019
142330081,I.73.4.120.009
142330128,I.69.4.90.008
142330146,I.86.4.37.037
142330155,I.86.4.35.033
142330209,I.73.4.4.034
142330215,I.56.4.14.025
142340016,I.69.4.9.072
142340086,I.69.4.32.003
142340090,I.69.7.600.001
142340174,I.73.4.75.049
142350085,I.73.4.81.005
142350124,I.55.4.36.031
142360024,I.73.4.75.050
142360034,I.55.7.104.013
142360104,I.73.7.186.003
142360110,I.73.4.7.021
142360134,I.49.4.36.002
142370004,I.43.4.12.017
142370012,I.86.4.12.013
142370132,I.69.4.4.010
142370149,I.55.7.104.013
142370278,I.86.4.7.063
142370280,I.86.4.75.006
142370281,I.86.4.35.030
142370282,I.73.4.75.048
142370287,I.73.7.156.004
142370288,I.73.4.1.005
142370290,I.73.4.75.048
142370295,I.49.4.26.011
142370312,I.69.4.78.010
142380133,I.69.4.32.001
142380142,I.86.4.19.015
142380153,I.73.4.13.041
142380169,I.69.4.4.001
142380174,I.55.4.3.024
142380188,I.73.4.75.060
142380207,I.55.4.34.001
142380270,I.56.4.95.001
142390015,I.73.4.81.005
142390038,I.56.4.80.010
142390053,I.69.4.4.001
142390206,I.69.7.739.001
142400006,I.55.4.4.009
142400027,I.55.7.133.003
142400094,I.73.7.157.012
142400112,I.73.4.75.015
142400120,I.73.4.10.015
142400232,I.86.4.14.001
142400240,I.86.4.12.001
142400241,I.73.4.4.034
142400247,I.49.4.46.014
142400255,I.43.4.7.024
142410015,I.69.4.6.032
142410046,I.69.4.21.022
142410081,I.73.4.74.011
142410086,I.73.4.81.015
142410087,I.49.4.23.010
142410095,I.73.4.75.035
142410101,I.73.4.75.056
142410122,I.69.4.54.007
142410128,I.69.4.90.008
142420036,I.69.4.6.034
142420038,I.69.4.32.002
142420039,I.69.4.32.003
142420104,I.55.4.36.031
142420119,I.55.4.10.001
142420187,I.73.4.1.005
142430034,I.55.4.22.024
142430091,I.69.4.9.073
142440006,I.49.4.35.006
142440013,I.73.4.4.052
142440041,I.69.4.9.068
142440080,I.86.4.34.021
142440108,I.86.4.37.033
142450068,I.43.4.109.003
142450209,I.73.4.75.047
142450215,I.86.4.39.052
142460060,I.73.4.120.008
142460079,I.73.4.134.004
142460082,I.55.4.16.009
142460093,I.73.4.4.030
142470010,I.47.4.14.009
142470133,I.73.4.75.052
142470169,I.69.4.54.017
142470202,I.55.4.36.031
142470252,I.86.4.37.034
142470265,I.49.4.14.010
142480037,I.69.4.6.015
142480056,I.55.4.32.004
142480069,I.86.4.18.005
142480084,I.43.4.15.003
142480164,I.55.4.7.024
142490012,I.86.4.12.026
142490017,I.69.4.91.022
142490065,I.73.4.4.039
142500090,I.86.4.19.032
142500168,I.69.4.143.004
142510004,I.73.4.34.008
142510041,I.55.4.1.039
142510046,I.56.4.83.010
142510047,I.69.4.17.001
142510065,I.55.7.133.001
142510093,I.49.4.13.005
142510117,I.69.4.100.014
142510205,I.86.4.39.027
142510208,I.86.4.20.001
142520008,I.73.7.190.001
142520038,I.47.4.1.025
142520055,I.86.4.6.020
142520069,I.86.4.36.011
142520081,I.55.4.22.041
142520107,I.55.4.25.025
142520112,I.73.4.4.023
142520119,I.73.4.2.055
142520134,I.69.4.9.048
142520149,I.73.4.75.047
142520160,I.69.4.7.068
142520161,I.55.7.112.004
142520222,I.55.4.22.041
142530097,I.55.4.22.041
142530101,I.69.4.9.073
142530109,I.86.4.34.016
142530125,I.69.4.91.001
142530244,I.86.7.106.019
142530245,I.86.7.147.001
142540013,I.55.4.22.031
142540015,I.73.7.197.014
142540081,I.73.4.4.027
142540084,I.86.4.2.021
142540090,I.43.4.32.001
142540111,I.73.4.4.027
142540130,I.69.4.90.008
142540139,I.69.4.91.008
142550012,I.56.7.132.001
142550014,I.73.7.114.001
142550020,I.43.4.7.024
142550030,I.47.4.6.002
142550053,I.86.4.19.033
142550102,I.86.4.35.034
142550120,I.73.4.9.088
142550128,I.69.4.4.010
142560001,I.55.4.22.031
142560031,I.55.4.16.009
142560043,I.69.4.9.075
142560077,I.55.4.22.030
142560115,I.86.4.39.065
142570002,I.69.7.540.021
142570025,I.69.4.32.003
142570075,I.73.4.81.016
142570111,I.69.7.422.002
142580006,I.86.4.39.020
142580032,I.73.4.75.040
142580036,I.55.7.134.005
142580042,I.55.4.25.025
142580058,I.55.4.34.017
142580062,I.69.4.6.027
142580063,I.86.4.39.078
142580111,I.56.4.27.001
142580159,I.55.7.120.001
142580166,I.69.4.54.007
142580184,I.86.4.39.065
142580214,I.55.4.34.024
142580215,I.55.4.34.024
142580245,I.69.4.11.017
142580249,I.69.4.26.002
142590011,I.69.4.9.057
142590039,I.55.4.9.010
142590071,I.69.4.30.001
142590074,I.55.4.2.016
142590112,I.73.4.75.047
142590117,I.69.4.32.001
142590129,I.56.4.35.018
142590135,I.55.4.25.018
142590137,I.69.4.90.008
142590269,I.73.4.75.048
142590282,I.49.7.202.001
142590288,I.56.4.65.020
142600051,I.56.4.18.007
142600056,I.55.4.10.035
142600118,I.69.4.136.003
142600122,I.55.4.1.039
142600140,I.69.7.161.004
142610012,I.49.7.284.002
142610038,I.73.4.26.005
142610055,I.49.4.25.003
142610075,I.69.4.101.019
142610111,I.86.4.12.044
142610120,I.86.4.75.047
142610167,I.73.4.75.040
142610172,I.73.4.81.019
142610175,I.73.4.75.046
142610202,I.73.4.34.011
142610315,I.69.4.67.001
142620001,I.73.4.2.029
142620021,I.43.7.60.006
142620073,I.55.4.2.001
142620095,I.56.4.55.010
142620100,I.69.4.54.016
142620140,I.73.4.35.002
142620198,I.86.4.37.034
142630033,I.73.4.75.048
142630037,I.55.4.22.031
142630041,I.73.4.81.016
142630061,I.55.4.21.003
142630107,I.86.4.19.021
142630118,I.73.4.2.056
142640015,I.86.4.12.030
142640019,I.43.4.13.002
142640033,I.69.4.90.008
142640038,I.55.4.22.035
142640099,I.73.4.133.013
142640192,I.73.4.75.018
142650108,I.55.4.5.006
142650145,I.73.4.1.007
142650162,I.55.7.120.001
142650188,I.86.4.35.027
142650212,I.55.4.10.001
142660007,I.73.4.137.005
142660011,I.69.4.4.001
142660102,I.86.4.7.035
142660131,I.43.4.4.018
142660149,I.55.4.1.039
142660259,I.73.4.6.001
142660260,I.86.4.34.001
142660262,I.86.7.113.004
142660272,I.73.4.12.001
142660277,I.69.7.737.001
142660284,I.56.4.82.001
142670004,I.73.4.81.001
142670005,I.73.4.75.041
142670015,I.55.4.34.024
142670034,I.73.4.75.048
142670038,I.73.4.133.013
142670047,I.49.4.5.004
142670070,I.73.7.146.011
142670072,I.73.4.75.072
142670171,I.55.4.5.006
142670243,I.69.4.22.017
142680007,I.69.4.4.010
142680078,I.47.4.19.001
142680118,I.69.4.9.048
142680255,I.73.7.197.014
142680261,I.69.4.11.017
142690012,I.69.4.22.002
142690015,I.55.4.22.046
142690036,I.55.4.22.044
142690064,I.69.4.9.056
142690084,I.55.4.25.028
142690107,I.73.4.20.002
142690133,I.73.4.75.023
142690233,I.49.7.213.001
142700029,I.69.4.90.001
142700051,I.55.4.16.006
142700108,I.73.4.2.030
142700145,I.73.4.75.027
142710035,I.69.4.6.034
142710038,I.69.4.4.001
142710050,I.69.4.11.008
142710093,I.73.4.75.050
142710121,I.56.4.10.013
142720003,I.86.4.9.004
142720010,I.56.4.5.032
142720027,I.73.4.2.075
142720047,I.69.4.4.010
142720074,I.69.7.898.004
142720090,I.55.4.1.039
142720104,I.69.4.48.029
142720112,I.55.4.34.024
142720117,I.73.4.13.044
142720150,I.73.4.75.035
142720187,I.43.4.15.003
142720246,I.69.4.14.013
142730009,I.73.4.43.006
142730025,I.55.4.36.025
142730055,I.73.4.13.048
142730086,I.55.4.3.039
142730108,I.69.4.6.032
142730157,I.73.7.156.002
142730168,I.73.7.197.001
142730214,I.69.4.89.001
142740012,I.69.4.9.065
142740055,I.69.4.13.012
142740142,I.55.4.4.019
142740160,I.73.4.120.008
142740192,I.86.7.134.004
142740216,I.86.7.113.004
142740225,I.86.4.42.003
142740232,I.69.4.7.069
142750086,I.86.4.6.036
142750094,I.55.4.22.031
142750128,I.56.4.8.012
142750144,I.69.4.64.002
142750145,I.73.4.17.054
142750157,I.55.4.2.001
142750192,I.69.4.56.013
142760061,I.55.7.112.005
142760092,I.73.7.121.002
142760155,I.86.4.75.011
142760174,I.56.4.83.016
142770001,I.69.4.54.007
142780032,I.73.4.1.015
142780099,I.86.4.18.002
142780106,I.56.4.4.029
142790037,I.73.4.44.045
142790147,I.73.4.75.064
142790149,I.69.4.91.001
142790168,I.73.4.136.007
142790175,I.69.4.142.003
142790188,I.73.7.161.001
142790202,I.55.4.25.020
142790259,I.86.4.35.029
142790262,I.73.4.6.001
142790267,I.86.4.39.072
142790273,I.86.4.39.004
142790294,I.69.4.109.001
142800008,I.55.4.22.031
142800033,I.73.4.75.023
142800129,I.69.4.9.066
142810018,I.73.4.7.008
142810038,I.43.4.1.038
142810074,I.55.4.3.029
142810160,I.73.4.20.006
142810249,I.73.7.141.008
142820007,I.73.4.81.019
142820010,I.69.4.48.030
142820033,I.73.4.3.009
142820091,I.69.4.21.022
142820092,I.86.4.37.053
142820094,I.86.7.3.007
142820114,I.56.4.42.001
142820125,I.73.4.7.031
142820133,I.55.4.1.035
142820154,I.55.4.22.030
142820159,I.73.4.4.028
142820198,I.43.7.77.001
142820256,I.86.4.36.012
142820286,I.47.4.34.004
142820291,I.69.4.22.017
142820293,I.69.4.7.069
142820295,I.69.7.364.002
142820298,I.73.4.2.027
142830025,I.73.4.4.032
142830060,I.69.4.21.014
142830098,I.73.4.75.056
142830105,I.55.4.22.021
142830255,I.86.7.138.001
142840001,I.69.4.34.001
142840019,I.86.4.19.019
142840073,I.55.4.22.009
142840103,I.86.4.8.052
142840165,I.56.4.49.012
142850035,I.55.4.9.007
142850046,I.69.4.57.001
142850094,I.86.4.39.037
142850121,I.69.4.6.034
142850127,I.86.4.19.041
142860001,I.43.4.5.010
142860094,I.73.4.2.024
142860113,I.69.7.898.004
142860115,I.73.4.75.052
142860126,I.69.4.37.007
142860143,I.69.4.9.063
142860148,I.73.4.75.056
142860164,I.73.4.75.072
142860179,I.55.4.11.018
142860198,I.69.4.46.009
142860203,I.49.4.26.011
142870011,I.73.4.2.088
142870028,I.55.4.1.038
142870085,I.69.4.32.003
142870096,I.55.4.22.037
142870147,I.69.4.4.003
142870176,I.69.4.4.009
142870185,I.86.4.19.021
142870188,I.86.4.75.043
142870196,I.69.7.343.005
142870279,I.86.4.37.034
142870284,I.69.4.42.002
142870287,I.56.4.35.030
142870289,I.69.4.21.014
142870290,I.69.4.25.014
142870296,I.69.4.109.001
142870310,I.73.4.1.005
142880089,I.69.4.4.041
142880194,I.55.4.34.024
142890020,I.55.4.2.001
142890043,I.69.4.141.002
142890113,I.55.4.34.008
142890118,I.73.4.75.023
142890147,I.73.4.75.035
142890150,I.86.4.75.024
142890310,I.73.4.75.031
142900021,I.69.4.91.006
142900087,I.69.4.4.001
142900162,I.73.4.75.049
142900179,I.55.4.22.046
142900227,I.73.4.9.007
142910001,I.86.4.39.013
142910022,I.73.4.1.001
142910055,I.56.4.1.011
142910069,I.56.4.1.027
142920012,I.55.4.22.044
142920020,I.69.4.9.076
142920060,I.73.4.75.044
142920067,I.43.4.12.004
142920119,I.73.4.44.009
142920128,I.73.4.75.047
142930003,I.56.4.4.023
142930040,I.49.7.213.001
142930078,I.49.4.6.003
142930145,I.56.4.51.017
142930150,I.86.4.19.043
142930178,I.55.4.19.008
142930271,I.73.4.54.010
142930289,I.43.4.9.024
142940035,I.69.4.4.010
142940038,I.55.4.2.013
142940064,I.69.4.4.009
142940097,I.56.4.1.029
142940114,I.73.4.4.053
142940147,I.43.4.115.005
142950015,I.69.4.3.007
142950085,I.43.4.6.010
142950094,I.73.4.44.031
142950097,I.73.4.75.073
142950099,I.69.4.90.008
142950137,I.73.4.49.011
142950154,I.73.4.75.047
142950177,I.55.4.22.018
142950202,I.69.4.6.030
142950206,I.55.4.7.006
142950243,I.86.4.39.048
142960008,I.55.7.102.006
142960022,I.69.4.56.001
142960038,I.73.4.4.030
142960057,I.69.4.103.015
142960073,I.69.4.103.017
142960074,I.69.4.9.048
142960124,I.69.4.32.001
142960134,I.73.4.120.005
142970074,I.69.4.65.029
142970243,I.86.7.139.001
142980006,I.73.4.75.031
142980027,I.55.4.5.012
142980086,I.73.4.133.013
142980088,I.73.4.1.013
142980128,I.73.4.75.067
142990029,I.69.4.6.030
142990048,I.73.4.75.004
142990055,I.73.4.4.017
142990085,I.69.4.9.073
142990087,I.73.4.75.046
142990116,I.73.4.23.005
142990136,I.55.4.4.003
142990174,I.86.4.39.021
143000004,I.55.4.25.012
143000020,I.73.4.10.034
143000027,I.69.4.5.020
143000048,I.69.4.145.002
143000050,I.69.4.67.013
143000051,I.69.4.32.002
143000076,I.43.4.7.024
143000085,I.86.4.6.022
143000090,I.69.4.27.001
143000126,I.56.4.54.001
143000151,I.43.4.107.002
143000155,I.55.4.25.028
143000157,I.49.7.202.005
143000159,I.69.4.100.019
143000173,I.55.4.36.031
143000206,I.56.4.1.070
143000217,I.55.7.104.013
143000263,I.69.4.13.026
143000267,I.49.4.14.010
143010008,I.73.7.157.001
143010009,I.73.4.7.007
143010022,I.73.4.81.019
143010057,I.69.4.4.010
143010081,I.73.4.7.007
143010085,I.73.4.133.013
143010123,I.49.4.8.008
143010153,I.73.7.146.014
143010154,I.73.4.75.035
143010181,I.55.4.8.028
143010189,I.73.4.50.018
143010190,I.86.4.12.001
143010194,I.73.4.17.044
143010249,I.73.4.81.019
143020017,I.69.4.110.020
143020024,I.86.4.18.022
143020027,I.55.4.22.043
143020033,I.73.4.75.031
143020122,I.47.4.18.005
143020168,I.69.4.91.007
143020190,I.73.4.75.035
143020205,I.43.4.1.008
143020291,I.69.7.950.001
143030001,I.47.4.16.003
143030027,I.73.4.7.033
143030065,I.69.4.110.014
143030088,I.69.4.9.076
143030103,I.43.4.1.034
143030168,I.86.4.14.007
143030207,I.73.4.81.019
143040004,I.73.4.133.013
143040016,I.69.4.9.066
143040022,I.86.4.20.001
143040029,I.73.7.134.011
143040038,I.69.4.4.046
143040097,I.73.4.1.023
143040102,I.55.4.22.043
143040118,I.86.4.18.001
143040199,I.86.4.75.006
143040205,I.73.4.1.005
143050015,I.69.4.21.056
143050044,I.73.4.74.003
143050069,I.86.4.39.048
143050081,I.69.4.33.010
143050123,I.69.4.9.031
143050135,I.56.4.24.011
143050156,I.73.4.75.029
143060017,I.69.4.13.012
143060019,I.43.4.3.012
143060055,I.73.4.49.005
143060070,I.69.4.90.016
143060080,I.69.4.34.001
143060083,I.73.4.81.019
143060111,I.73.4.44.006
143060117,I.86.4.33.023
143060159,I.73.4.1.037
143060160,I.86.7.109.007
143070062,I.86.4.39.062
143070082,I.73.4.4.062
143070128,I.73.4.75.047
143070129,I.69.4.9.075
143070261,I.86.4.7.034
143070272,I.73.4.7.006
143080081,I.43.4.19.006
143080094,I.69.4.57.006
143080169,I.73.4.120.005
143080231,I.69.4.14.007
143080240,I.69.4.97.004
143090012,I.73.4.7.011
143090023,I.69.4.48.021
143090038,I.73.4.4.030
143090063,I.56.4.96.001
143090064,I.69.4.21.074
143090118,I.56.4.12.005
143090128,I.73.4.4.062
143090141,I.73.4.4.034
143090144,I.69.4.9.059
143090168,I.69.4.4.009
143090175,I.73.4.133.013
143090352,I.56.4.80.001
143100001,I.86.4.9.021
143100005,I.73.4.75.056
143100009,I.56.4.75.007
143100062,I.69.4.91.022
143100065,I.55.7.106.005
143100072,I.43.4.25.025
143100105,I.69.4.158.003
143100113,I.73.4.81.015
143100138,I.73.4.2.024
143100145,I.69.4.32.003
143100149,I.55.4.1.035
143100154,I.69.4.9.059
143100229,I.86.4.36.012
143100231,I.73.4.1.005
143100232,I.73.4.81.019
143100252,I.56.4.8.002
143110001,I.73.4.1.003
143110014,I.73.4.44.030
143110016,I.69.4.34.001
143110026,I.69.4.90.012
143110067,I.73.4.75.047
143110073,I.73.4.75.031
143110076,I.69.4.9.078
143110102,I.55.4.2.013
143110104,I.55.4.5.004
143110116,I.47.4.1.028
143110118,I.73.4.75.044
143110123,I.73.4.75.047
143110129,I.69.4.34.001
143110184,I.86.4.75.006
143110188,I.86.4.36.001
143120034,I.86.4.3.022
143120036,I.55.4.10.025
143120061,I.69.4.96.005
143120116,I.73.4.4.026
143130004,I.69.4.56.015
143130012,I.73.4.44.024
143130060,I.56.4.5.038
143130085,I.86.4.19.024
143130110,I.69.4.25.011
143130112,I.69.4.90.003
143130125,I.73.7.152.002
143140005,I.86.4.75.006
143140071,I.73.4.138.015
143140116,I.73.4.4.013
143140141,I.56.4.1.037
143140183,I.56.4.41.007
143140200,I.55.4.22.047
143140207,I.73.4.75.035
143140423,I.73.4.1.005
143140441,I.73.4.75.047
143140469,I.69.4.5.043
143150007,I.56.4.22.010
143150020,I.69.7.431.002
143150028,I.55.4.21.002
