ACCN,YEAR,Seg_CRSP2ID_int
153350436,2015,S.47.4.27.002
153360020,2015,S.55.4.1.001
153360038,2015,S.73.7.157.004
153360045,2015,S.69.4.4.001
153360049,2015,S.56.4.35.001
153360058,2015,S.69.4.143.001
153360117,2015,S.73.4.7.002
153360131,2015,S.47.4.43.001
153360143,2015,S.73.4.4.002
153360149,2015,S.86.4.39.0010
153360167,2015,S.86.7.107.003
153360198,2015,S.73.4.9.005
153360346,2015,S.49.4.28.002
153370013,2015,S.73.4.1.002
153370019,2015,S.55.4.4.002
153370037,2015,S.86.4.35.007
153370079,2015,S.73.4.75.002
153370097,2015,S.69.4.63.001
153370148,2015,S.73.4.137.001
153370170,2015,S.73.4.7.002
153370189,2015,S.55.7.104.001
153370195,2015,S.73.4.7.002
153370199,2015,S.69.4.9.002
153370215,2015,S.55.7.119.001
153380007,2015,S.73.4.75.002
153380038,2015,S.43.7.65.001
153380067,2015,S.86.7.134.001
153380076,2015,S.86.4.19.003
153380079,2015,S.43.4.12.002
153380125,2015,S.69.4.91.001
153380143,2015,S.43.4.1.003
153380219,2015,S.73.4.3.001
153390007,2015,S.55.4.3.002
153390012,2015,S.49.4.13.001
153390016,2015,S.73.4.3.001
153390060,2015,S.73.4.50.001
153390101,2015,S.86.4.19.003
153390115,2015,S.86.4.17.002
153390128,2015,S.69.4.9.002
153390138,2015,S.69.4.90.001
153390154,2015,S.73.4.7.002
153390156,2015,S.73.4.137.001
153390159,2015,S.69.4.25.004
153390167,2015,S.55.4.5.001
153390172,2015,S.55.4.8.003
153400008,2015,S.56.4.1.002
153400011,2015,S.55.4.15.001
153400015,2015,S.86.4.75.002
153400036,2015,S.69.4.13.001
153400046,2015,S.56.4.32.001
153400106,2015,S.56.7.144.001
153400116,2015,S.73.7.181.001
153400118,2015,S.69.4.21.004
153400121,2015,S.86.4.19.003
153400146,2015,S.86.4.37.003
153410009,2015,S.69.4.14.002
153410023,2015,S.73.4.7.002
153410080,2015,S.69.4.90.001
153410136,2015,S.73.4.4.002
153410182,2015,S.43.4.111.001
153420046,2015,S.73.4.2.005
153420048,2015,S.69.7.296.001
153420058,2015,S.55.4.22.003
153420074,2015,S.69.4.100.002
153420090,2015,S.55.4.4.002
153420093,2015,S.69.4.21.004
153420157,2015,S.73.4.3.001
153430001,2015,S.73.4.2.001
153430004,2015,S.73.4.13.007
153430032,2015,S.86.4.36.002
153430035,2015,S.55.4.2.001
153430043,2015,S.55.4.24.001
153430052,2015,S.69.4.21.002
153430082,2015,S.43.4.12.002
153430102,2015,S.55.4.9.002
153430152,2015,S.43.7.60.001
153430165,2015,S.69.7.620.001
153430212,2015,S.73.4.1.003
153430219,2015,S.43.4.25.002
153430315,2015,S.43.4.115.002
153440019,2015,S.73.7.155.001
153440021,2015,S.69.4.9.002
153440035,2015,S.86.4.18.001
153440040,2015,S.69.4.91.001
153440057,2015,S.56.4.53.002
153440067,2015,S.86.4.6.001
153440069,2015,S.86.4.37.009
153440070,2015,S.86.4.36.002
153440072,2015,S.86.7.106.003
153440074,2015,S.86.4.12.002
153440075,2015,S.86.4.8.002
153440127,2015,S.55.4.22.001
153440148,2015,S.56.4.67.004
153440156,2015,S.69.4.12.002
153440180,2015,S.73.4.12.001
153440202,2015,S.55.4.36.002
153440204,2015,S.73.4.1.002
153440212,2015,S.69.4.9.002
153450043,2015,S.55.4.22.004
153450054,2015,S.73.4.81.001
153450074,2015,S.86.4.32.002
153450112,2015,S.69.4.137.001
153450113,2015,S.55.4.22.004
153460018,2015,S.56.4.82.001
153460031,2015,S.69.4.54.001
153460046,2015,S.49.4.52.001
153460065,2015,S.86.4.14.002
153460072,2015,S.69.9.8144.001
153470018,2015,S.69.4.9.001
153470034,2015,S.55.4.14.001
153470061,2015,S.86.4.35.007
153470073,2015,S.73.4.4.003
153470088,2015,S.55.4.22.004
153480012,2015,S.73.4.23.002
153480035,2015,S.69.4.4.001
153480048,2015,S.69.4.155.001
153480138,2015,S.55.4.2.001
153480166,2015,S.49.4.46.001
153490014,2015,S.86.4.19.003
153490054,2015,S.73.4.7.002
153490055,2015,S.73.4.17.002
153490056,2015,S.86.4.7.007
153490057,2015,S.73.4.137.001
153490059,2015,S.73.4.4.001
153490061,2015,S.86.4.7.007
153490062,2015,S.73.4.2.003
153490068,2015,S.73.4.78.001
153490069,2015,S.43.4.6.002
153490072,2015,S.73.4.75.002
153490080,2015,S.56.4.4.004
153490081,2015,S.55.4.25.003
153490084,2015,S.73.4.2.001
153490093,2015,S.47.4.34.001
153490100,2015,S.69.4.4.008
153490101,2015,S.86.4.8.007
153490137,2015,S.69.4.4.001
153490161,2015,S.73.4.137.001
153490173,2015,S.86.4.18.005
153490174,2015,S.56.4.5.001
153490265,2015,S.73.4.137.001
153490269,2015,S.56.4.40.002
153500005,2015,S.56.4.48.001
153500031,2015,S.73.4.120.001
153500042,2015,S.69.4.34.001
153500068,2015,S.73.4.7.002
153500106,2015,S.69.4.90.001
153500110,2015,S.49.4.53.001
153500123,2015,S.69.4.4.001
153500131,2015,S.47.4.28.002
153500132,2015,S.49.4.38.001
153500147,2015,S.86.4.37.009
153500150,2015,S.86.4.4.001
153500155,2015,S.86.4.8.002
153500168,2015,S.73.7.167.001
153500171,2015,S.73.4.17.007
153500176,2015,S.86.4.19.001
153500199,2015,S.56.4.35.005
153500214,2015,S.69.4.32.001
153500229,2015,S.73.4.4.002
153500250,2015,S.69.4.32.001
153500254,2015,S.55.4.4.002
153500283,2015,S.86.4.19.002
153500295,2015,S.69.4.4.001
153500296,2015,S.73.4.75.002
153510052,2015,S.43.4.25.002
153510056,2015,S.69.4.4.001
153510064,2015,S.69.4.91.001
153510071,2015,S.49.4.76.002
153510099,2015,S.69.4.4.007
153510178,2015,S.69.4.6.003
153510200,2015,S.73.4.3.001
153510221,2015,S.55.4.22.003
153510346,2015,S.55.4.22.002
153520001,2015,S.55.4.22.004
153520018,2015,S.43.4.7.006
153520149,2015,S.55.4.22.004
153520160,2015,S.55.7.133.001
153520186,2015,S.69.4.91.001
153520213,2015,S.73.4.65.001
153530206,2015,S.69.4.45.001
153540012,2015,S.69.4.34.001
153540014,2015,S.69.4.9.002
153540029,2015,S.69.4.54.001
153540054,2015,S.73.4.7.002
153540067,2015,S.69.4.116.004
153540077,2015,S.86.4.37.006
153540088,2015,S.86.4.37.006
153540101,2015,S.86.4.7.007
153540122,2015,S.69.4.91.001
153550028,2015,S.69.4.115.001
153550032,2015,S.55.4.22.001
153550034,2015,S.73.4.75.002
153550064,2015,S.69.4.4.002
153550089,2015,S.73.4.75.002
153550094,2015,S.55.4.4.001
153550106,2015,S.69.4.89.001
153550111,2015,S.86.4.37.008
153550115,2015,S.86.4.37.005
153550172,2015,S.47.4.28.001
153550199,2015,S.86.4.7.007
153550209,2015,S.73.4.2.003
153550226,2015,S.55.4.22.001
153560060,2015,S.86.4.19.003
153560094,2015,S.43.4.2.003
153560145,2015,S.86.4.19.003
153560177,2015,S.55.7.106.001
153560190,2015,S.55.7.123.001
153560252,2015,S.69.4.2.001
153560370,2015,S.86.4.30.009
153570041,2015,S.55.4.22.001
153570059,2015,S.55.4.4.001
153570083,2015,S.55.7.113.001
153570104,2015,S.69.4.79.001
153570145,2015,S.55.4.22.002
153570188,2015,S.55.4.1.002
153570189,2015,S.73.4.1.003
153570205,2015,S.55.7.101.001
153580014,2015,S.55.4.19.003
153580041,2015,S.86.4.37.006
153580052,2015,S.55.4.9.001
153580056,2015,S.55.4.3.003
153580059,2015,S.55.4.34.002
153590054,2015,S.55.7.106.001
153590059,2015,S.86.4.37.008
153590062,2015,S.55.7.125.001
153600008,2015,S.73.4.1.002
153600020,2015,S.56.4.52.001
153600075,2015,S.73.4.75.002
153600095,2015,S.43.4.4.004
153600118,2015,S.56.4.1.002
153600130,2015,S.47.4.14.002
153600134,2015,S.47.4.4.003
153610011,2015,S.69.4.13.001
153610076,2015,S.55.4.22.002
153610097,2015,S.56.4.13.001
153610117,2015,S.55.4.22.004
153610208,2015,S.56.4.9.001
153610214,2015,S.55.7.101.002
153620003,2015,S.56.4.82.005
153620056,2015,S.43.4.9.003
153620065,2015,S.55.7.133.001
153620073,2015,S.69.7.656.001
153620087,2015,S.55.4.8.004
153620162,2015,S.73.4.75.002
153630003,2015,S.69.4.110.003
153630009,2015,S.69.4.6.003
153630078,2015,S.49.4.1.007
153630119,2015,S.56.4.1.006
153630183,2015,S.73.4.10.003
153630193,2015,S.69.7.404.002
153630209,2015,S.73.4.7.002
153630326,2015,S.69.4.4.005
153630345,2015,S.69.4.99.001
153640093,2015,S.73.7.167.001
153640190,2015,S.69.4.48.002
153650022,2015,S.55.4.10.004
153650075,2015,S.43.4.16.002
153650108,2015,S.49.4.6.001
153650125,2015,S.73.4.13.007
160010028,2015,S.56.4.75.004
160010046,2015,S.86.4.75.005
160020005,2015,S.55.7.133.001
160030012,2015,S.55.4.22.001
160030029,2015,S.47.4.1.002
160050007,2015,S.56.4.17.002
160050023,2015,S.69.7.408.003
160060004,2015,S.69.4.36.001
160060014,2015,S.86.7.109.002
160060015,2015,S.86.4.5.001
160060016,2015,S.86.4.8.002
160060017,2015,S.86.4.37.005
160060018,2015,S.86.4.30.007
160090002,2015,S.73.4.41.001
160120011,2015,S.43.4.115.002
160120012,2015,S.73.4.7.002
160120030,2015,S.73.4.7.001
160150005,2015,S.73.4.30.003
160270004,2015,S.55.4.11.001
110010011,2011,HEN.1050
110010012,2011,HEN.187
110010013,2011,HEN.412
110010014,2011,HEN.255
110010016,2011,HEN.51
110010032,2011,HEN.187
110010037,2011,HEN.536
110010085,2011,HEN.778
110010088,2011,HEN.456
110010089,2011,HEN.759
110010108,2011,HEN.181
110010131,2011,HEN.233
110010144,2011,HEN.347
110010149,2011,HEN.51
110010168,2011,HEN.260
110010176,2011,HEN.413
110010194,2011,HEN.51
110010211,2011,HEN.691
110010256,2011,HEN.46
110020004,2011,HEN.181
110020016,2011,HEN.593
110020018,2011,HEN.269
110020047,2011,HEN.13
110020049,2011,HEN.187
110020057,2011,HEN.740
110020074,2011,HEN.492
110020105,2011,HEN.761
110020195,2011,HEN.499
110030015,2011,HEN.236
110030041,2011,HEN.412
110030097,2011,HEN.51
110030205,2011,HEN.737
110030208,2011,HEN.535
110030209,2011,HEN.142
110030212,2011,HEN.150
110030229,2011,HEN.425
110030399,2011,HEN.333
110030404,2011,HEN.205
110040095,2011,HEN.883
110040247,2011,HEN.535
110040261,2011,HEN.187
110040273,2011,HEN.412
110040283,2011,HEN.176
110040290,2011,HEN.205
110040330,2011,HEN.187
110040331,2011,HEN.51
110040334,2011,HEN.773
110040346,2011,HEN.188
110040348,2011,HEN.638
110040354,2011,HEN.460
110050064,2011,HEN.793
110050079,2011,HEN.496
110050142,2011,HEN.205
110050145,2011,HEN.622
110050169,2011,HEN.187
110050190,2011,HEN.243
110050252,2011,HEN.101
110050267,2011,HEN.187
110060004,2011,HEN.320
110060019,2011,HEN.255
110060072,2011,HEN.313
110060077,2011,HEN.193
110060133,2011,HEN.499
110060160,2011,HEN.758
110060179,2011,HEN.412
110060190,2011,HEN.51
110060209,2011,HEN.182
110070026,2011,HEN.53
110070028,2011,HEN.589
110070036,2011,HEN.793
110070078,2011,HEN.527
110070091,2011,HEN.412
110070109,2011,HEN.134
110070138,2011,HEN.181
110070203,2011,HEN.695
110070221,2011,HEN.493
110070239,2011,HEN.412
110070263,2011,HEN.71
110070308,2011,HEN.111
110080011,2011,HEN.205
110080019,2011,HEN.115
110080020,2011,HEN.181
110080064,2011,HEN.686
110080071,2011,HEN.46
110080126,2011,HEN.803
110080188,2011,HEN.83
110080201,2011,HEN.412
110080271,2011,HEN.775
110090003,2011,HEN.181
110090009,2011,HEN.412
110090022,2011,HEN.667
110090026,2011,HEN.667
110090051,2011,HEN.440
110090055,2011,HEN.244
110090096,2011,HEN.227
110090098,2011,HEN.492
110090140,2011,HEN.113
110090146,2011,HEN.456
110090159,2011,HEN.78
110100025,2011,HEN.111
110100050,2011,HEN.641
110100104,2011,HEN.338
110100105,2011,HEN.695
110100119,2011,HEN.273
110100178,2011,HEN.200
110100238,2011,HEN.585
110100248,2011,HEN.782
110100272,2011,HEN.795
110110001,2011,HEN.192
110110016,2011,HEN.18
110110048,2011,HEN.432
110110056,2011,HEN.769
110110095,2011,HEN.256
110110101,2011,HEN.205
110110121,2011,HEN.797
110110129,2011,HEN.570
110110140,2011,HEN.244
110110152,2011,HEN.328
110110196,2011,HEN.761
110110203,2011,HEN.517
110110294,2011,HEN.594
110110297,2011,HEN.112
110110344,2011,HEN.635
110110369,2011,HEN.617
110110372,2011,HEN.436
110110382,2011,HEN.130
110110389,2011,HEN.567
110120007,2011,HEN.134
110120062,2011,HEN.769
110120067,2011,HEN.537
110120110,2011,HEN.200
110120117,2011,HEN.130
110120144,2011,HEN.188
110120212,2011,HEN.109
110120235,2011,HEN.187
110120283,2011,HEN.253
110120285,2011,HEN.778
110120313,2011,HEN.773
110120349,2011,HEN.476
110120350,2011,HEN.195
110120367,2011,HEN.5
110120490,2011,HEN.195
110130025,2011,HEN.46
110130033,2011,HEN.205
110130062,2011,HEN.115
110130083,2011,HEN.696
110130092,2011,HEN.273
110130121,2011,HEN.775
110130159,2011,HEN.758
110130240,2011,HEN.151
110130256,2011,HEN.773
110130324,2011,HEN.320
110130330,2011,HEN.751
110130344,2011,HEN.227
110140018,2011,HEN.769
110140170,2011,HEN.197
110140203,2011,HEN.412
110140212,2011,HEN.513
110140216,2011,HEN.364
110140226,2011,HEN.101
110140270,2011,HEN.507
110140413,2011,HEN.614
110140483,2011,HEN.460
110150052,2011,HEN.460
110150057,2011,HEN.51
110150058,2011,HEN.737
110150083,2011,HEN.133
110150104,2011,HEN.495
110150109,2011,HEN.51
110150167,2011,HEN.190
110150178,2011,HEN.51
110150181,2011,HEN.23
110150217,2011,HEN.138
110150252,2011,HEN.517
110150364,2011,HEN.412
110160091,2011,HEN.547
110160112,2011,HEN.705
110160117,2011,HEN.254
110160126,2011,HEN.622
110160136,2011,HEN.730
110160140,2011,HEN.27
110160267,2011,HEN.111
110170025,2011,HEN.69
110170042,2011,HEN.412
110170056,2011,HEN.430
110170072,2011,HEN.742
110170085,2011,HEN.640
110170140,2011,HEN.702
110170141,2011,HEN.254
110170153,2011,HEN.51
110170168,2011,HEN.412
110170174,2011,HEN.136
110170182,2011,HEN.46
110170187,2011,HEN.761
110170209,2011,HEN.761
110170231,2011,HEN.23
110170273,2011,HEN.1050
110180020,2011,HEN.727
110180027,2011,HEN.90
110180032,2011,HEN.250
110180038,2011,HEN.460
110180040,2011,HEN.17
110180091,2011,HEN.615
110180131,2011,HEN.412
110180193,2011,HEN.528
110180250,2011,HEN.594
110180295,2011,HEN.792
110180303,2011,HEN.484
110190048,2011,HEN.704
110190059,2011,HEN.338
110190065,2011,HEN.467
110190177,2011,HEN.71
110190195,2011,HEN.142
110190217,2011,HEN.322
110190228,2011,HEN.223
110190243,2011,HEN.696
110190293,2011,HEN.382
110190346,2011,HEN.15
110190381,2011,HEN.73
110190507,2011,HEN.495
110190508,2011,HEN.775
110190512,2011,HEN.51
110200013,2011,HEN.79
110200037,2011,HEN.676
110200061,2011,HEN.683
110200065,2011,HEN.487
110200070,2011,HEN.487
110200080,2011,HEN.608
110200085,2011,HEN.296
110200129,2011,HEN.122
110200181,2011,HEN.23
110200197,2011,HEN.617
110200228,2011,HEN.150
110200234,2011,HEN.187
110200250,2011,HEN.193
110200264,2011,HEN.517
110200296,2011,HEN.200
110200299,2011,HEN.193
110200349,2011,HEN.205
110210161,2011,HEN.593
110210183,2011,HEN.198
110210192,2011,HEN.368
110210241,2011,HEN.187
110210282,2011,HEN.775
110210304,2011,HEN.113
110210314,2011,HEN.15
110210335,2011,HEN.187
110210355,2011,HEN.205
110210368,2011,HEN.51
110210386,2011,HEN.357
110210404,2011,HEN.150
110210408,2011,HEN.536
110210423,2011,HEN.579
110210433,2011,HEN.28
110220010,2011,HEN.46
110220116,2011,HEN.192
110220194,2011,HEN.74
110230001,2011,HEN.615
110230068,2011,HEN.72
110230070,2011,HEN.51
110230073,2011,HEN.51
110230079,2011,HEN.195
110230111,2011,HEN.195
110230134,2011,HEN.195
110230158,2011,HEN.44
110230192,2011,HEN.247
110230211,2011,HEN.633
110230225,2011,HEN.27
110240010,2011,HEN.205
110240027,2011,HEN.778
110240071,2011,HEN.615
110240081,2011,HEN.187
110240128,2011,HEN.181
110240230,2011,HEN.528
110240271,2011,HEN.357
110240272,2011,HEN.187
110240273,2011,HEN.9
110240309,2011,HEN.456
110240344,2011,HEN.486
110240380,2011,HEN.115
110250099,2011,HEN.513
110250109,2011,HEN.385
110250114,2011,HEN.814
110250174,2011,HEN.695
110250181,2011,HEN.535
110250202,2011,HEN.705
110250240,2011,HEN.181
110250256,2011,HEN.71
110250267,2011,HEN.758
110250338,2011,HEN.200
110250343,2011,HEN.46
110250370,2011,HEN.188
110250372,2011,HEN.67
110250488,2011,HEN.205
110260011,2011,HEN.625
110260016,2011,HEN.336
110260063,2011,HEN.122
110260125,2011,HEN.412
110260208,2011,HEN.187
110260252,2011,HEN.193
110260290,2011,HEN.782
110260316,2011,HEN.22
110260349,2011,HEN.247
110260354,2011,HEN.149
110270097,2011,HEN.509
110270103,2011,HEN.324
110270110,2011,HEN.205
110270139,2011,HEN.536
110270249,2011,HEN.499
110270262,2011,HEN.187
110270263,2011,HEN.51
110270264,2011,HEN.133
110270275,2011,HEN.198
110270297,2011,HEN.315
110280019,2011,HEN.220
110280032,2011,HEN.291
110280053,2011,HEN.122
110280139,2011,HEN.138
110280214,2011,HEN.502
110280241,2011,HEN.728
110280264,2011,HEN.49
110280272,2011,HEN.761
110280274,2011,HEN.187
110280312,2011,HEN.430
110280325,2011,HEN.433
110290013,2011,HEN.412
110290018,2011,HEN.775
110290100,2011,HEN.433
110290146,2011,HEN.198
110290178,2011,HEN.62
110290179,2011,HEN.70
110290212,2011,HEN.111
110290222,2011,HEN.336
110300010,2011,HEN.27
110300046,2011,HEN.433
110300061,2011,HEN.190
110300064,2011,HEN.51
110300073,2011,HEN.750
110300093,2011,HEN.30
110300147,2011,HEN.665
110300156,2011,HEN.46
110300174,2011,HEN.111
110300178,2011,HEN.181
110300196,2011,HEN.130
110310008,2011,HEN.778
110310034,2011,HEN.205
110310045,2011,HEN.195
110310052,2011,HEN.58
110310069,2011,HEN.23
110310092,2011,HEN.188
110310102,2011,HEN.357
110310122,2011,HEN.456
110310127,2011,HEN.325
110310134,2011,HEN.115
110310135,2011,HEN.694
110310138,2011,HEN.507
110310186,2011,HEN.60
110310230,2011,HEN.219
110310248,2011,HEN.205
110310250,2011,HEN.51
110310252,2011,HEN.227
110310299,2011,HEN.113
110310330,2011,HEN.519
110310331,2011,HEN.722
110310349,2011,HEN.318
110310361,2011,HEN.205
110310438,2011,HEN.460
110310441,2011,HEN.535
110310452,2011,HEN.51
110320041,2011,HEN.18
110320182,2011,HEN.336
110320187,2011,HEN.182
110320246,2011,HEN.236
110320356,2011,HEN.205
110320394,2011,HEN.433
110320395,2011,HEN.460
110320396,2011,HEN.273
110320399,2011,HEN.236
110320400,2011,HEN.198
110320413,2011,HEN.200
110320443,2011,HEN.200
110320451,2011,HEN.571
110320479,2011,HEN.701
110320531,2011,HEN.511
110320568,2011,HEN.44
110320582,2011,HEN.30
110330042,2011,HEN.151
110330059,2011,HEN.650
110330098,2011,HEN.195
110330139,2011,HEN.133
110330149,2011,HEN.1050
110330176,2011,HEN.205
110330212,2011,HEN.324
110330289,2011,HEN.67
110330421,2011,HEN.269
110330484,2011,HEN.133
110330489,2011,HEN.346
110330555,2011,HEN.518
110330642,2011,HEN.133
110330650,2011,HEN.49
110330656,2011,HEN.77
110330695,2011,HEN.181
110340084,2011,HEN.761
110340087,2011,HEN.73
110340120,2011,HEN.205
110340124,2011,HEN.260
110340137,2011,HEN.357
110340150,2011,HEN.324
110340183,2011,HEN.612
110340186,2011,HEN.95
110340189,2011,HEN.740
110340201,2011,HEN.193
110340203,2011,HEN.111
110340209,2011,HEN.412
110340211,2011,HEN.51
110340224,2011,HEN.1050
110340226,2011,HEN.617
110340233,2011,HEN.267
110340243,2011,HEN.205
110340258,2011,HEN.134
110340262,2011,HEN.730
110340300,2011,HEN.1050
110340313,2011,HEN.205
110340328,2011,HEN.205
110340343,2011,HEN.517
110340363,2011,HEN.150
110340372,2011,HEN.460
110340375,2011,HEN.772
110350027,2011,HEN.617
110350029,2011,HEN.251
110350118,2011,HEN.486
110350122,2011,HEN.269
110350155,2011,HEN.122
110350177,2011,HEN.722
110350184,2011,HEN.775
110350207,2011,HEN.130
110350215,2011,HEN.205
110350238,2011,HEN.195
110350248,2011,HEN.528
110350258,2011,HEN.5
110350314,2011,HEN.474
110350348,2011,HEN.608
110350408,2011,HEN.3
110350411,2011,HEN.241
110360012,2011,HEN.190
110360028,2011,HEN.73
110360029,2011,HEN.111
110360033,2011,HEN.791
110360048,2011,HEN.608
110360052,2011,HEN.436
110360080,2011,HEN.187
110360085,2011,HEN.336
110360091,2011,HEN.142
110360119,2011,HEN.115
110360155,2011,HEN.778
110360160,2011,HEN.336
110360181,2011,HEN.571
110360206,2011,HEN.8
110370004,2011,HEN.236
110370021,2011,HEN.289
110370067,2011,HEN.69
110370084,2011,HEN.780
110370170,2011,HEN.622
110380010,2011,HEN.254
110380023,2011,HEN.611
110380078,2011,HEN.571
110380090,2011,HEN.499
110380114,2011,HEN.585
110380120,2011,HEN.227
110380155,2011,HEN.775
110380188,2011,HEN.115
110380230,2011,HEN.248
110380241,2011,HEN.71
110380258,2011,HEN.205
110380260,2011,HEN.467
110390284,2011,HEN.751
110390286,2011,HEN.63
110390329,2011,HEN.531
110390348,2011,HEN.187
110390391,2011,HEN.617
110390408,2011,HEN.227
110390414,2011,HEN.617
110390440,2011,HEN.508
110390458,2011,HEN.508
110390465,2011,HEN.535
110390469,2011,HEN.617
110390488,2011,HEN.187
110390550,2011,HEN.475
110390623,2011,HEN.593
110390646,2011,HEN.17
110400074,2011,HEN.56
110400101,2011,HEN.188
110400104,2011,HEN.274
110400124,2011,HEN.614
110400126,2011,HEN.508
110400215,2011,HEN.73
110400218,2011,HEN.113
110400226,2011,HEN.231
110400228,2011,HEN.225
110400250,2011,HEN.460
110400254,2011,HEN.456
110400280,2011,HEN.517
110400291,2011,HEN.593
110400322,2011,HEN.163
110400343,2011,HEN.310
110410017,2011,HEN.449
110410045,2011,HEN.291
110410132,2011,HEN.438
110410134,2011,HEN.617
110410146,2011,HEN.227
110410161,2011,HEN.69
